Date,Close_VALE3.SA,High_VALE3.SA,Low_VALE3.SA,Open_VALE3.SA,Volume_VALE3.SA,Close_Dolar,Close_Petroleo,Close_Ibovespa,Close_Selic,Close_IPCA,Close_Minerio,Close_Energia,Close_Consumo
2017-09-22,18.414064407348633,18.68528448854402,18.37944096530687,18.552560376834442,16957700,3.134500026702881,56.86000061035156,75390.0,0.031096,0.16,25.41301918029785,-0.02,108.3
2017-09-25,17.94087028503418,18.63334561228331,17.888934580457537,18.35058406485083,21014300,3.123500108718872,59.02000045776367,74443.0,0.031096,0.16,25.01976203918457,-0.02,108.3
2017-09-26,18.177465438842773,18.425602444748314,18.12552973525049,18.160153170758953,17114500,3.1572999954223633,58.439998626708984,74319.0,0.031096,0.16,24.769990921020508,-0.02,108.3
2017-09-27,18.42560386657715,18.610263671083974,17.90624789123689,18.45445654828412,26241300,3.1638998985290527,57.900001525878906,73797.0,0.031096,0.16,24.950672149658203,-0.02,108.3
2017-09-28,18.321733474731445,18.379439942027815,18.050514509295606,18.183238613615742,17561400,3.1919000148773193,57.40999984741211,73567.0,0.031096,0.16,24.950672149658203,-0.02,108.3
2017-09-29,18.390975952148438,18.696819366834525,18.24093962233973,18.546781936366834,16047100,3.1809000968933105,57.540000915527344,74294.0,0.031096,0.16,25.07822036743164,-0.02,108.3
2017-10-02,18.40829086303711,18.714134339966577,18.390979694966997,18.61026292890905,13596900,3.1633999347686768,56.119998931884766,74360.0,0.031096,0.42,25.47148323059082,0.37,110.9
2017-10-03,18.8583984375,18.8583984375,18.3275010127979,18.51793155097044,23474600,3.152899980545044,56.0,76763.0,0.031096,0.42,25.715930938720703,0.37,110.9
2017-10-04,18.818002700805664,19.083450841006766,18.818002700805664,18.97380979213711,17562500,3.1407999992370605,55.79999923706055,76591.0,0.031096,0.42,25.78502655029297,0.37,110.9
2017-10-05,18.62180519104004,19.152701578867376,18.604494022273045,19.04306050781221,17253100,3.13319993019104,57.0,76618.0,0.031096,0.42,25.896625518798828,0.37,110.9
2017-10-06,18.54678726196289,18.552559119347908,18.36789820610288,18.506393065542174,12450500,3.152400016784668,55.619998931884766,76055.0,0.031096,0.42,26.082624435424805,0.37,110.9
2017-10-09,18.177465438842773,18.523701995245776,18.03897059614974,18.494849315765247,13520900,3.1554999351501465,55.790000915527344,75727.0,0.031096,0.42,25.545875549316406,0.37,110.9
2017-10-10,18.073593139648438,18.292877455250824,17.854309924705163,18.26402367653519,20181500,3.186800003051758,56.61000061035156,76897.0,0.031096,0.42,25.646848678588867,0.37,110.9
2017-10-11,17.94664192199707,18.171695919102106,17.73312833707388,17.85431202058684,23041300,3.177799940109253,56.939998626708984,76660.0,0.031096,0.42,25.375822067260742,0.37,110.9
2017-10-13,18.991121292114258,19.100762342916305,18.465994657105544,18.523700009881757,31395900,3.1689999103546143,57.16999816894531,76990.0,0.031096,0.42,26.576854705810547,0.37,110.9
2017-10-16,19.245031356811523,19.412379991539606,18.944960827302648,19.262344726785166,35861900,3.146199941635132,57.81999969482422,76892.0,0.031096,0.42,26.58216667175293,0.37,110.9
2017-10-17,18.800691604614258,19.22771649236436,18.800691604614258,19.10653393243404,19842700,3.170300006866455,57.880001068115234,76201.0,0.031096,0.42,26.459938049316406,0.37,110.9
2017-10-18,18.62180519104004,19.014207826094378,18.344815484175538,18.904564553720704,21210600,3.156100034713745,58.150001525878906,76591.0,0.031096,0.42,25.519309997558594,0.37,110.9
2017-10-19,19.043058395385742,19.08345258557352,18.298647402522462,18.321730425863556,18549800,3.170099973678589,57.22999954223633,76283.0,0.031096,0.42,25.57776641845703,0.37,110.9
2017-10-20,19.01420783996582,19.49316852052307,19.01420783996582,19.475857351743446,24301000,3.164900064468384,57.75,76391.0,0.031096,0.42,25.705305099487305,0.37,110.9
2017-10-23,18.875707626342773,19.158469126741192,18.835313440759858,19.043056224510856,11948700,3.1909000873565674,57.369998931884766,75413.0,0.031096,0.42,25.487417221069336,0.37,110.9
2017-10-24,19.522024154663086,19.522024154663086,18.783382706082175,18.9738143752587,19996200,3.2344000339508057,58.33000183105469,76350.0,0.031096,0.42,25.498050689697266,0.37,110.9
2017-10-25,19.360443115234375,19.539333252036986,19.08345342688471,19.406609163951835,16724100,3.2425999641418457,58.439998626708984,76671.0,0.031096,0.42,25.030391693115234,0.37,110.9
2017-10-26,18.85262680053711,19.562415461429023,18.85262680053711,19.545102093222063,25302400,3.2311999797821045,59.29999923706055,75896.0,0.028333,0.42,25.088848114013672,0.37,110.9
2017-10-27,18.783376693725586,18.96803644643357,18.483304045245646,18.633341470144565,17377200,3.2864999771118164,60.439998626708984,75976.0,0.028333,0.42,25.21639060974121,0.37,110.9
2017-10-30,18.66796875,19.002666016391938,18.373667878964394,18.575638849153684,19401600,3.234800100326538,60.900001525878906,74800.0,0.028333,0.42,25.152618408203125,0.37,110.9
2017-10-31,18.52370262145996,18.864169534004056,18.471766916111932,18.708362417959968,14629600,3.2873001098632812,61.369998931884766,74308.0,0.028333,0.42,25.47148323059082,0.37,110.9
2017-11-01,18.93918800354004,19.20463618219002,18.864169274332564,18.92764649125286,29709500,3.2695999145507812,61.290000915527344,73824.0,0.028333,0.28,26.056049346923828,0.18,105.6
2017-11-03,19.354671478271484,19.354671478271484,19.0430572852868,19.158470193946105,29217800,3.2646000385284424,62.06999969482422,73915.0,0.028333,0.28,26.167654037475586,0.18,105.6
2017-11-06,19.816322326660156,19.816322326660156,19.522021479815344,19.556643813962793,26333200,3.29259991645813,64.2699966430664,74311.0,0.028333,0.28,26.778797149658203,0.18,105.6
2017-11-07,19.343130111694336,19.7586157054427,19.343130111694336,19.7586157054427,20239700,3.2479000091552734,63.689998626708984,72415.0,0.028333,0.28,26.513080596923828,0.18,105.6
2017-11-08,19.58549690246582,19.591268759156637,19.302737561529348,19.510480376031932,11580800,3.2701001167297363,63.4900016784668,74363.0,0.028333,0.28,26.837255477905273,0.18,105.6
2017-11-09,18.927644729614258,19.452771382555095,18.927644729614258,19.44700172760769,19246700,3.251300096511841,63.93000030517578,72931.0,0.028333,0.28,26.103878021240234,0.18,105.6
2017-11-10,18.910335540771484,19.06037079959204,18.754528425081826,18.916105196322178,12199100,3.248699903488159,63.52000045776367,72166.0,0.028333,0.28,26.31113624572754,0.18,105.6
2017-11-13,19.12384605407715,19.296964319965788,18.80646219972828,18.95072778818851,12424700,3.276400089263916,63.15999984741211,72475.0,0.028333,0.28,26.146394729614258,0.18,105.6
2017-11-14,18.558326721191406,19.10076458545465,18.43137338925602,19.054600738077404,23389800,3.275899887084961,62.209999084472656,70827.0,0.028333,0.28,25.50867462158203,0.18,105.6
2017-11-17,18.99689483642578,19.1411604492224,18.65065824624132,18.806465372219893,13771300,3.2706000804901123,62.720001220703125,73437.0,0.028333,0.28,25.290790557861328,0.18,105.6
2017-11-21,19.64897346496582,19.648973464965817,19.129618647292563,19.21040702773163,23741300,3.253999948501587,62.56999969482422,74595.0,0.028333,0.28,25.535245895385742,0.18,105.6
2017-11-22,20.047149658203125,20.179873752093652,19.781699269103612,19.85094834520877,22150200,3.2572999000549316,63.31999969482422,74519.0,0.028333,0.28,26.04542350769043,0.18,105.6
2017-11-24,20.65306282043457,20.687685153907935,20.260660231402586,20.301054421333678,30784900,3.2202999591827393,63.86000061035156,74157.0,0.028333,0.28,26.26862144470215,0.18,105.6
2017-11-27,20.433780670166016,20.64729315406628,20.24335121190861,20.46263335156035,15112700,3.2328999042510986,63.84000015258789,74059.0,0.028333,0.28,25.976337432861328,0.18,105.6
2017-11-28,20.91851043701172,21.14933626029223,20.34144808012864,20.456860991768895,28591400,3.2263998985290527,63.61000061035156,74140.0,0.028333,0.28,25.885995864868164,0.18,105.6
2017-11-29,20.60112953186035,21.108945095025195,20.560735337197997,20.93582460210823,18176000,3.209700107574463,63.11000061035156,72700.0,0.028333,0.28,25.450220108032227,0.18,105.6
2017-11-30,20.277973175048828,20.820413261058945,20.15679059463661,20.601128924133185,25417200,3.244800090789795,63.56999969482422,71971.0,0.028333,0.28,25.455535888671875,0.18,105.6
2017-12-01,20.474170684814453,20.756932187920786,20.133703830699336,20.312593940935425,17204100,3.271199941635132,63.4900016784668,72264.0,0.028333,0.44,25.668107986450195,0.26,94.4
2017-12-04,21.253210067749023,21.339768110294028,20.68768695679314,20.751164175450544,22600100,3.2574000358581543,62.45000076293945,73090.0,0.028333,0.44,25.662796020507812,0.26,94.4
2017-12-05,20.78578758239746,21.582134298132782,20.78578758239746,21.24166739948146,25898800,3.2425999641418457,62.86000061035156,72546.0,0.028333,0.44,25.083539962768555,0.26,94.4
2017-12-06,20.63574981689453,20.76847610194778,20.40492618482785,20.531880613321412,20400800,3.240299940109253,61.220001220703125,73268.0,0.028333,0.44,25.21639060974121,0.26,94.4
2017-12-07,20.393386840820312,20.485716743725206,20.139480158161486,20.226038203893154,19876200,3.234299898147583,62.20000076293945,72487.0,0.026481,0.44,25.009136199951172,0.26,94.4
2017-12-08,20.474170684814453,20.745390677455422,20.46262917434909,20.66460230551591,21502200,3.2871999740600586,63.400001525878906,72732.0,0.026481,0.44,25.06759262084961,0.26,94.4
2017-12-11,20.63574981689453,20.774245757189174,20.474173054316026,20.67614620885745,14785300,3.2878000736236572,64.69000244140625,72800.0,0.026481,0.44,25.482107162475586,0.26,94.4
2017-12-12,20.878116607666016,20.878116607666016,20.32413726383485,20.560732746178466,17624400,3.303299903869629,63.34000015258789,73814.0,0.026481,0.44,25.3492488861084,0.26,94.4
2017-12-13,20.83772087097168,21.05123331447361,20.803096339058634,21.02238063853844,21135300,3.303100109100342,62.439998626708984,72914.0,0.026481,0.44,25.827539443969727,0.26,94.4
2017-12-14,20.912744522094727,21.10894584657669,20.653065974792337,20.722312853633444,17718000,3.3085999488830566,63.310001373291016,72429.0,0.026481,0.44,25.540563583374023,0.26,94.4
2017-12-15,21.287830352783203,21.51288432355813,20.981988002890944,21.06854603709456,32954100,3.340399980545044,63.22999954223633,72608.0,0.026481,0.44,26.103878021240234,0.26,94.4
2017-12-18,21.836040496826172,21.93991190109176,21.547509307492483,21.6340695448199,24339300,3.2920000553131104,63.40999984741211,73115.0,0.026481,0.44,26.507761001586914,0.26,94.4
2017-12-19,21.841806411743164,21.986071981705322,21.72062386129125,21.761018044775224,14041000,3.2904999256134033,63.79999923706055,72680.0,0.026481,0.44,26.300508499145508,0.26,94.4
2017-12-20,22.59199333190918,22.62661566628597,21.911059539133714,21.911059539133714,19218100,3.2885000705718994,64.55999755859375,73367.0,0.026481,0.44,26.874454498291016,0.26,94.4
2017-12-21,22.92669105529785,22.92669105529785,22.551601780628474,22.563141092559228,11772500,3.2964999675750732,64.9000015258789,75133.0,0.026481,0.44,27.320859909057617,0.26,94.4
2017-12-22,23.206584930419922,23.22991452635159,22.874145975308217,22.94413253827049,10140000,3.30679988861084,65.25,75187.0,0.026481,0.44,27.150800704956055,0.26,94.4
2017-12-26,23.241579055786133,23.32906393547734,22.75750213603809,23.1016059180797,9986600,3.3355000019073486,67.0199966430664,75688.0,0.026481,0.44,27.326168060302734,0.26,94.4
2017-12-27,23.24740982055664,23.451538215937283,23.113267985758984,23.212415427848825,9943000,3.3097000122070312,66.44000244140625,76073.0,0.026481,0.44,27.501543045043945,0.26,94.4
2017-12-28,23.480697631835938,23.480697631835938,23.288234046037676,23.3348910085699,9963300,3.3132998943328857,66.72000122070312,76402.0,0.026481,0.44,28.038288116455078,0.26,94.4
2017-12-29,23.480697631835938,23.480697631835938,23.480697631835938,23.480697631835938,0,3.3111000061035156,66.5999984741211,76402.0,0.026481,0.44,28.128633499145508,0.26,94.4
2018-01-02,24.332216262817383,24.343881062659705,23.58568464674022,23.58568464674022,14156500,3.311000108718872,66.56999969482422,77891.0,0.026481,0.29,29.09583282470703,0.23,95.9
2018-01-03,24.186412811279297,24.425535677692917,24.087263111880134,24.396374786634354,12744200,3.2578001022338867,67.83999633789062,77995.0,0.026481,0.29,29.202125549316406,0.23,95.9
2018-01-04,24.285552978515625,24.711308089397775,24.215566416066796,24.384702648081443,18433000,3.2355000972747803,68.06999969482422,78647.0,0.026481,0.29,29.06926727294922,0.23,95.9
2018-01-05,24.66465187072754,24.66465187072754,24.09309010625719,24.244728033633905,15251300,3.233099937438965,67.62000274658203,79071.0,0.026481,0.29,28.984237670898438,0.23,95.9
2018-01-08,25.2128849029541,25.2128849029541,24.728807996229772,24.728807996229772,14542800,3.226599931716919,67.77999877929688,79379.0,0.026481,0.29,29.574121475219727,0.23,95.9
2018-01-09,25.119565963745117,25.516160174152844,25.037914607161046,25.417012733967216,15986200,3.239000082015991,68.81999969482422,78864.0,0.026481,0.29,29.621952056884766,0.23,95.9
2018-01-10,24.769636154174805,25.049584674863063,24.740473042259573,24.92710761421815,12149500,3.246799945831299,69.19999694824219,78201.0,0.026481,0.29,29.80263900756836,0.23,95.9
2018-01-11,25.25370979309082,25.25370979309082,24.845450753051743,24.845450753051743,10236300,3.2263998985290527,69.26000213623047,79365.0,0.026481,0.29,30.419097900390625,0.23,95.9
2018-01-12,25.399517059326172,25.463672338961242,24.932936241297693,25.04958200201302,15014300,3.214200019836426,69.87000274658203,79349.0,0.026481,0.29,30.647613525390625,0.23,95.9
2018-01-16,24.67047882080078,25.16038913634832,24.67047882080078,25.067072991712237,20121900,3.213200092315674,69.1500015258789,79832.0,0.026481,0.29,29.643205642700195,0.23,95.9
2018-01-17,25.166229248046875,25.207054932981862,24.70547968968581,24.728809288172364,16490700,3.2227001190185547,69.37999725341797,81189.0,0.026481,0.29,29.903614044189453,0.23,95.9
2018-01-18,24.997087478637695,25.434507341960103,24.89210653345372,25.37035207269962,10772100,3.2221999168395996,69.30999755859375,80963.0,0.026481,0.29,29.887666702270508,0.23,95.9
2018-01-19,25.008760452270508,25.312038590314977,24.84545547034921,25.195392810323533,11173100,3.2051000595092773,68.61000061035156,81220.0,0.026481,0.29,29.78669548034668,0.23,95.9
2018-01-22,24.874618530273438,25.172063155017955,24.623830882524853,25.13706875364611,11580900,3.194700002670288,69.02999877929688,81675.0,0.026481,0.29,29.999267578125,0.23,95.9
2018-01-23,23.871463775634766,24.55967130874538,23.801477209931278,24.489684743041888,22075600,3.200700044631958,69.95999908447266,80678.0,0.026481,0.29,29.579439163208008,0.23,95.9
2018-01-24,24.36720848083496,24.571339141188943,23.993943784549277,24.034769471653455,22096600,3.2355000972747803,70.52999877929688,83680.0,0.026481,0.29,29.8398380279541,0.23,95.9
2018-01-26,24.163076400756836,24.425528796006912,23.74315256835671,24.408030486435074,19259500,3.146899938583374,70.5199966430664,85531.0,0.026481,0.29,29.924867630004883,0.23,95.9
2018-01-29,24.43136215209961,24.635492798955102,23.935620427283155,23.970612599725342,16752900,3.1510000228881836,69.45999908447266,84698.0,0.026481,0.29,30.105552673339844,0.23,95.9
2018-01-30,24.186412811279297,24.472192658419942,24.04643741943147,24.32055469001539,13180300,3.153599977493286,69.0199966430664,84482.0,0.026481,0.29,29.8504638671875,0.23,95.9
2018-01-31,24.174741744995117,24.89211015832966,24.17474174499512,24.349709270836968,22859700,3.179500102996826,69.05000305175781,84913.0,0.026481,0.29,29.818580627441406,0.23,95.9
2018-02-01,24.373043060302734,24.769637373678552,24.24473248102433,24.26222856916841,21949700,3.1847000122070312,69.08000183105469,85495.0,0.026481,0.32,30.036466598510742,0.18,90.0
2018-02-02,23.7956485748291,24.291392597641472,23.76648768521267,24.291392597641472,17892300,3.1637001037597656,68.58000183105469,84041.0,0.026481,0.32,28.87263298034668,0.18,90.0
2018-02-05,23.533187866210938,24.51884205337221,23.521525294320703,23.678994487996217,22452800,3.215399980545044,67.62000274658203,81861.0,0.026481,0.32,28.319948196411133,0.18,90.0
2018-02-06,24.769636154174805,24.769636154174805,23.288239952137175,23.334896926502015,26037000,3.2611000537872314,66.86000061035156,83894.0,0.026481,0.32,29.32966423034668,0.18,90.0
2018-02-07,24.32637596130371,24.91543595236012,24.320544675426525,24.74629973909977,20560700,3.2334001064300537,65.51000213623047,82767.0,0.026481,0.32,28.644123077392578,0.18,90.0
2018-02-08,24.25639533996582,24.571338250350966,23.953117229020826,24.314717112333586,18928800,3.26990008354187,64.80999755859375,81533.0,0.025552,0.32,27.77788734436035,0.18,90.0
2018-02-09,24.495515823364258,24.728807340186556,23.929785341211495,24.145580772963598,22760500,3.284600019454956,62.790000915527344,80899.0,0.025552,0.32,28.548460006713867,0.18,90.0
2018-02-14,25.95941734313965,25.98274694321693,25.23038402697288,25.312037627243377,25905800,3.2941999435424805,64.36000061035156,83543.0,0.025552,0.32,30.844236373901367,0.18,90.0
2018-02-15,26.79926300048828,26.805094287623927,26.216036394274536,26.25102856675428,31043100,3.216200113296509,64.33000183105469,84291.0,0.025552,0.32,31.30126953125,0.18,90.0
2018-02-16,26.845922470092773,26.939238646776754,26.519316964115426,26.72344540535127,21107300,3.2263998985290527,64.83999633789062,84525.0,0.025552,0.32,30.727323532104492,0.18,90.0
2018-02-20,26.54264259338379,27.09087704206205,26.38517336326663,26.85758550328411,18417600,3.233099937438965,65.25,85804.0,0.025552,0.32,29.903614044189453,0.18,90.0
2018-02-21,26.128549575805664,26.805092299850205,26.076059096145624,26.54263990155,24312600,3.254300117492676,65.41999816894531,86052.0,0.025552,0.32,29.744178771972656,0.18,90.0
2018-02-22,26.635957717895508,26.641791229794016,26.31518353329786,26.37933881518397,14081800,3.2676000595092773,66.38999938964844,86686.0,0.025552,0.32,30.08429527282715,0.18,90.0
2018-02-23,26.87508201599121,27.067545631492703,26.624294407282562,26.828422821425484,17489800,3.248699903488159,67.30999755859375,87293.0,0.025552,0.32,30.328752517700195,0.18,90.0
2018-02-26,27.644943237304688,27.644943237304688,27.230850637852807,27.26001374930929,20374600,3.2372000217437744,67.5,87653.0,0.025552,0.32,30.82830047607422,0.18,90.0
2018-02-27,27.60411834716797,27.7615875844426,27.242516223142903,27.68576972200166,15063400,3.2225000858306885,66.62999725341797,86935.0,0.025552,0.32,30.052410125732422,0.18,90.0
2018-02-28,26.27436065673828,27.464143580209402,26.04107132702814,27.405821803990158,39459100,3.248500108718872,65.77999877929688,85481.0,0.025552,0.32,29.074569702148438,0.18,90.0
2018-03-01,25.924427032470703,26.612634710418106,25.64447848590735,26.36767834165437,25776000,3.244800090789795,65.70999908447266,85378.0,0.025552,0.09,28.92347526550293,0.07,100.5
2018-03-02,25.51616096496582,25.59198103764344,24.9271031421867,25.54532184681639,25236200,3.25,64.37000274658203,85761.0,0.025552,0.09,28.28610610961914,0.07,100.5
2018-03-05,25.48700523376465,25.626978384867517,25.008759555302458,25.35869465789275,16100600,3.2495999336242676,65.54000091552734,86023.0,0.025552,0.09,28.709192276000977,0.07,100.5
2018-03-06,25.364524841308594,26.198536800514507,25.323696934026273,25.95358270581756,22342000,3.240999937057495,65.79000091552734,85653.0,0.025552,0.09,29.242168426513672,0.07,100.5
2018-03-07,25.275171279907227,25.375447345426466,24.89176861790747,25.07462139897681,19334700,3.2079999446868896,64.33999633789062,85484.0,0.025552,0.09,28.906999588012695,0.07,100.5
2018-03-08,24.45527458190918,25.23977918130908,24.33140614519588,25.1748950715713,19983100,3.2428998947143555,63.61000061035156,84985.0,0.025552,0.09,28.522369384765625,0.07,100.5
2018-03-09,24.832778930664062,24.93305498364695,23.894913759167483,24.16624750540439,21077800,3.2660999298095703,65.48999786376953,86371.0,0.025552,0.09,28.61028480529785,0.07,100.5
2018-03-12,25.045127868652344,25.14540392871024,24.738404405692787,24.944854058702376,11838200,3.2560999393463135,64.94999694824219,86900.0,0.025552,0.09,28.692707061767578,0.07,100.5
2018-03-13,24.850473403930664,25.245673291325364,24.803284148661575,25.210283599981086,13838900,3.2602999210357666,64.63999938964844,86384.0,0.025552,0.09,28.59380340576172,0.07,100.5
2018-03-14,25.12770652770996,25.56419821016442,25.110011679133397,25.275169599469077,17936000,3.258699893951416,64.88999938964844,86051.0,0.025552,0.09,28.681716918945312,0.07,100.5
2018-03-15,25.009735107421875,25.2574719605565,24.85047473750348,25.186690323961987,16039100,3.258500099182129,65.12000274658203,84928.0,0.025552,0.09,28.901500701904297,0.07,100.5
2018-03-16,24.950746536254883,25.127701738618327,24.80328349260077,25.009733103781016,26802000,3.282099962234497,66.20999908447266,84886.0,0.025552,0.09,28.89051055908203,0.07,100.5
2018-03-19,24.24292755126953,24.490666676302535,23.98929089354644,24.490666676302535,21861500,3.280100107192993,66.05000305175781,83913.0,0.025552,0.09,28.363025665283203,0.07,100.5
2018-03-20,24.537857055664062,24.726609629160848,24.142657058063964,24.24293087831181,9322500,3.28410005569458,67.41999816894531,84164.0,0.025552,0.09,28.406986236572266,0.07,100.5
2018-03-21,25.068721771240234,25.18079289382577,24.43758001489058,24.626332563512467,19798000,3.3087000846862793,69.47000122070312,84977.0,0.025552,0.09,29.264141082763672,0.07,100.5
2018-03-22,24.732507705688477,24.92126026615724,24.549652678312107,24.73840523878087,15229500,3.272700071334839,68.91000366210938,84768.0,0.02462,0.09,27.906982421875,0.07,100.5
2018-03-23,24.537857055664062,24.891769818551662,24.189844076384077,24.3255120980613,14983200,3.3141000270843506,70.44999694824219,84377.0,0.02462,0.09,27.753128051757812,0.07,100.5
2018-03-26,24.773792266845703,24.997936731671093,24.543750270099345,24.773792266845703,9850900,3.314500093460083,70.12000274658203,85088.0,0.02462,0.09,28.26961898803711,0.07,100.5
2018-03-27,24.101364135742188,25.00383738968857,24.01878517787884,25.00383738968857,11659800,3.31030011177063,70.11000061035156,83808.0,0.02462,0.09,27.852035522460938,0.07,100.5
2018-03-28,24.502464294433594,24.596840569395702,23.62948318850712,23.953901493057625,19038400,3.3229000568389893,69.52999877929688,83874.0,0.02462,0.09,27.582799911499023,0.07,100.5
2018-03-29,24.89766502380371,25.21618580558437,24.620435973090576,24.69711515195381,20347700,3.3192999362945557,70.2699966430664,85366.0,0.02462,0.09,28.313581466674805,0.07,100.5
2018-04-02,25.3636474609375,25.64087874624272,24.96254773968614,24.96254773968614,18944000,3.302000045776367,67.63999938964844,84666.0,0.02462,0.22,28.192699432373047,0.21,100.8
2018-04-03,25.28696060180664,25.68806023685719,25.033324001697988,25.59958376595646,13693900,3.3094000816345215,68.12000274658203,84623.0,0.02462,0.22,28.18170738220215,0.21,100.8
2018-04-04,25.09821128845215,25.127703449169132,24.531953702298548,24.655822127374467,12440000,3.339400053024292,68.0199966430664,84360.0,0.02462,0.22,28.011377334594727,0.21,100.8
2018-04-05,25.511106491088867,25.7706406372601,25.381338292949515,25.54649843151982,14686600,3.327699899673462,68.33000183105469,85210.0,0.02462,0.22,28.30808448791504,0.21,100.8
2018-04-06,25.210281372070312,25.42262625169302,24.921252834358334,25.310555155494313,11282700,3.341599941253662,67.11000061035156,84820.0,0.02462,0.22,27.775110244750977,0.21,100.8
2018-04-09,25.334150314331055,25.49930819643887,24.89765873290804,25.404931942361923,11918100,3.367500066757202,68.6500015258789,83307.0,0.02462,0.22,27.983903884887695,0.21,100.8
2018-04-10,26.448976516723633,26.448976516723633,25.758848174070256,25.83552960105572,22479700,3.4210000038146973,71.04000091552734,84510.0,0.02462,0.22,29.198211669921875,0.21,100.8
2018-04-11,26.331003189086914,26.578742295760826,26.083266332520687,26.2838161807395,17709600,3.4072999954223633,72.05999755859375,85246.0,0.02462,0.22,29.198211669921875,0.21,100.8
2018-04-12,26.431285858154297,26.460778027021416,26.142257202996724,26.201241540730962,9812400,3.3731000423431396,72.0199966430664,85444.0,0.02462,0.22,29.566343307495117,0.21,100.8
2018-04-13,26.531551361083984,26.643622467672845,26.307406897798717,26.454869945992897,15483300,3.4110000133514404,72.58000183105469,84334.0,0.02462,0.22,29.813602447509766,0.21,100.8
2018-04-16,26.272018432617188,26.45487118084428,26.13635269195889,26.31330790803025,11434200,3.424299955368042,71.41999816894531,82862.0,0.02462,0.22,29.797117233276367,0.21,100.8
2018-04-17,27.0919132232666,27.133202699539893,26.283816294636548,26.307408673858642,13348000,3.416100025177002,71.58000183105469,84086.0,0.02462,0.22,30.077348709106445,0.21,100.8
2018-04-18,28.006187438964844,28.36010017541099,27.63457985323418,27.72305859987272,27655600,3.4058001041412354,73.4800033569336,85776.0,0.02462,0.22,31.2366886138916,0.21,100.8
2018-04-19,28.21263313293457,28.413180730263356,27.958996494997045,28.183138721461344,16092700,3.3770999908447266,73.77999877929688,85824.0,0.02462,0.22,31.077354431152344,0.21,100.8
2018-04-20,28.094663619995117,28.253923999336006,27.917708392985613,28.171342793297633,10188600,3.382699966430664,74.05999755859375,85550.0,0.02462,0.22,31.09933090209961,0.21,100.8
2018-04-23,28.01798439025879,28.301113225663187,27.75845018699842,27.852826465466553,11785300,3.4137001037597656,74.70999908447266,85602.0,0.02462,0.22,30.505916595458984,0.21,100.8
2018-04-24,28.495759963989258,28.66091785631474,28.1359497699023,28.1359497699023,15113400,3.448899984359741,73.86000061035156,85469.0,0.02462,0.22,30.59383201599121,0.21,100.8
2018-04-25,28.283416748046875,28.60193751332685,27.982590830802067,28.165445844227495,15525500,3.4714999198913574,74.0,85044.0,0.02462,0.22,30.346574783325195,0.21,100.8
2018-04-26,28.72580337524414,28.902758590059715,28.088761901778916,28.135951159120474,13273500,3.4809000492095947,74.73999786376953,86383.0,0.02462,0.22,30.59383201599121,0.21,100.8
2018-04-27,28.51935577392578,28.99123938040654,28.2303294275695,28.84377631590825,14624200,3.4742000102996826,74.63999938964844,86445.0,0.02462,0.22,30.2971248626709,0.21,100.8
2018-04-30,28.70810317993164,28.802481684427534,28.401382040749567,28.466263887429403,8464400,3.4581000804901123,75.16999816894531,86115.0,0.02462,0.22,30.19272804260254,0.21,100.8
2018-05-02,28.731704711914062,29.09151497141159,28.560647006561478,28.60783627015168,16526500,3.5060999393463135,73.36000061035156,84547.0,0.02462,0.4,30.231189727783203,0.43,98.4
2018-05-03,28.95585060119629,29.097416148642196,28.655026906772285,28.79069267093276,14025900,3.5495998859405518,73.62000274658203,83288.0,0.02462,0.4,30.472951889038086,0.43,98.4
2018-05-04,29.31566047668457,29.43363138959013,28.855574141363697,28.855574141363697,14861100,3.526599884033203,74.87000274658203,83118.0,0.02462,0.4,30.560867309570312,0.43,98.4
2018-05-07,29.044322967529297,29.51620427181294,28.9676415524246,29.327451750099485,15433900,3.5255000591278076,76.16999816894531,82714.0,0.02462,0.4,30.483936309814453,0.43,98.4
2018-05-08,29.014829635620117,29.30385821091596,28.849671735512572,29.050221578546434,22420400,3.5492000579833984,74.8499984741211,82956.0,0.02462,0.4,30.445480346679688,0.43,98.4
2018-05-09,29.64008140563965,29.740355227855545,29.097418308712715,29.150502861574157,16776100,3.5618999004364014,77.20999908447266,84265.0,0.02462,0.4,31.077354431152344,0.43,98.4
2018-05-10,30.31841278076172,30.31841278076172,29.716763092104124,29.734457943206095,14314200,3.5903000831604004,77.47000122070312,85861.0,0.02462,0.4,31.511428833007812,0.43,98.4
2018-05-11,31.043928146362305,31.60428829884478,30.52485747615778,30.536654792538343,21432500,3.549499988555908,77.12000274658203,85220.0,0.02462,0.4,31.533405303955078,0.43,98.4
2018-05-14,32.01127624511719,32.08795765415524,31.26216374941087,31.309353001159632,15847800,3.6029000282287598,78.2300033569336,85232.0,0.02462,0.4,31.786151885986328,0.43,98.4
2018-05-15,32.23542404174805,32.23542404174805,31.368340576639387,31.739948097415613,15954500,3.6215999126434326,78.43000030517578,85130.0,0.02462,0.4,31.60483741760254,0.43,98.4
2018-05-16,32.97273635864258,33.03172067408906,32.52444746086265,32.63652081036133,20944200,3.648699998855591,79.27999877929688,86537.0,0.02462,0.4,32.37957000732422,0.43,98.4
2018-05-17,32.666019439697266,32.913756313781654,32.29441187846284,32.61883017790528,20241200,3.6744000911712646,79.30000305175781,83622.0,0.02462,0.4,32.40703582763672,0.43,98.4
